id,date,ASNumber,UUID,TestTime,CongestionControl,MeanThroughputMbps,MinRTT,LossRate,ClientIP,StartTime,EndTime,DownloadUUID,duration,ArchiveURL,Filename,processed
ndt-virtual-f6d6n_1690998914_0000000000097F75,2023-08-17,266587.0,ndt-virtual-f6d6n_1690998914_0000000000097F75,2023-08-17 21:54:32.401820 UTC,bbr,1.722500229496833,9.274,0.0076081092870914,2804:3e50:33a0:100:10dc:7c7d:3345:919,2023-08-17 21:54:32.401785 UTC,2023-08-17 21:54:47.402531 UTC,ndt-virtual-f6d6n_1690998914_0000000000097F75,0 days 00:00:15.000746,gs://archive-measurement-lab/ndt/pcap/2023/08/17/20230817T215852.500346Z-pcap-mlab3-gru05-ndt.tgz,2023/08/17/ndt-virtual-f6d6n_1690998914_0000000000097F75.pcap.gz,True
ndt-virtual-8447n_1690926716_00000000000C0EC2,2023-08-17,16591.0,ndt-virtual-8447n_1690926716_00000000000C0EC2,2023-08-17 16:48:39.184765 UTC,bbr,0.8833273325571187,22.947,0.1533040642474502,2605:a601:a9ba:1d00:4107:f658:102d:a63c,2023-08-17 16:48:39.184703 UTC,2023-08-17 16:48:54.184944 UTC,ndt-virtual-8447n_1690926716_00000000000C0EC2,0 days 00:00:15.000241,gs://archive-measurement-lab/ndt/pcap/2023/08/17/20230817T165002.108089Z-pcap-mlab1-las01-ndt.tgz,2023/08/17/ndt-virtual-8447n_1690926716_00000000000C0EC2.pcap.gz,True
ndt-virtual-czzjn_1691011348_0000000000062116,2023-08-17,12322.0,ndt-virtual-czzjn_1691011348_0000000000062116,2023-08-17 20:42:10.558282 UTC,bbr,3.853205131354621,61.499,0.017964448853245,2a01:e0a:320:e290:49f8:cba3:c04e:a5de,2023-08-17 20:42:10.558240 UTC,2023-08-17 20:42:25.558818 UTC,ndt-virtual-czzjn_1691011348_0000000000062116,0 days 00:00:15.000578,gs://archive-measurement-lab/ndt/pcap/2023/08/17/20230817T205359.369239Z-pcap-mlab1-trn03-ndt.tgz,2023/08/17/ndt-virtual-czzjn_1691011348_0000000000062116.pcap.gz,True
ndt-virtual-hzrnx_1690928674_00000000000AD1A7,2023-08-17,1267.0,ndt-virtual-hzrnx_1690928674_00000000000AD1A7,2023-08-17 11:51:37.078540 UTC,bbr,5.160706661738664,50.755,0.0,2a02:b127:13:7189:a53e:bee9:3c6b:6786,2023-08-17 11:51:37.078492 UTC,2023-08-17 11:51:52.079405 UTC,ndt-virtual-hzrnx_1690928674_00000000000AD1A7,0 days 00:00:15.000913,gs://archive-measurement-lab/ndt/pcap/2023/08/17/20230817T115719.646637Z-pcap-mlab1-mil08-ndt.tgz,2023/08/17/ndt-virtual-hzrnx_1690928674_00000000000AD1A7.pcap.gz,True
ndt-virtual-crwx2_1690920176_000000000007FEA2,2023-08-17,60294.0,ndt-virtual-crwx2_1690920176_000000000007FEA2,2023-08-17 11:57:00.393428 UTC,bbr,22.90162201955928,24.246,0.0832057142648299,2a00:6020:441c:a600:3991:544:ae53:28c1,2023-08-17 11:57:00.393380 UTC,2023-08-17 11:57:15.393661 UTC,ndt-virtual-crwx2_1690920176_000000000007FEA2,0 days 00:00:15.000281,gs://archive-measurement-lab/ndt/pcap/2023/08/17/20230817T120510.056378Z-pcap-mlab1-ams10-ndt.tgz,2023/08/17/ndt-virtual-crwx2_1690920176_000000000007FEA2.pcap.gz,True
ndt-virtual-j5fwc_1690935743_000000000009DDFA,2023-08-17,26599.0,ndt-virtual-j5fwc_1690935743_000000000009DDFA,2023-08-17 13:36:20.936845 UTC,bbr,3.9116080062340015,27.12,0.0029618533349124,2804:18:df:5d7:817b:e331:216:f212,2023-08-17 13:36:20.936799 UTC,2023-08-17 13:36:35.937026 UTC,ndt-virtual-j5fwc_1690935743_000000000009DDFA,0 days 00:00:15.000227,gs://archive-measurement-lab/ndt/pcap/2023/08/17/20230817T133943.752720Z-pcap-mlab2-gru05-ndt.tgz,2023/08/17/ndt-virtual-j5fwc_1690935743_000000000009DDFA.pcap.gz,True
ndt-virtual-fpb5d_1690933468_00000000000CDBAA,2023-08-17,11351.0,ndt-virtual-fpb5d_1690933468_00000000000CDBAA,2023-08-17 23:51:35.775232 UTC,bbr,41.213245941831886,39.578,0.0392357579589767,2603:7080:c246:e200:d474:e756:f033:9440,2023-08-17 23:51:35.775159 UTC,2023-08-17 23:51:50.776206 UTC,ndt-virtual-fpb5d_1690933468_00000000000CDBAA,0 days 00:00:15.001047,gs://archive-measurement-lab/ndt/pcap/2023/08/17/20230817T235439.765987Z-pcap-mlab1-yyz07-ndt.tgz,2023/08/17/ndt-virtual-fpb5d_1690933468_00000000000CDBAA.pcap.gz,True
ndt-virtual-fgbzx_1690935002_000000000009652C,2023-08-17,11427.0,ndt-virtual-fgbzx_1690935002_000000000009652C,2023-08-17 03:00:25.617835 UTC,bbr,52.760123403524,32.268,0.0,2603:8081:4af0:170:7169:f2ec:38f1:8c58,2023-08-17 03:00:25.617787 UTC,2023-08-17 03:00:40.618627 UTC,ndt-virtual-fgbzx_1690935002_000000000009652C,0 days 00:00:15.000840,gs://archive-measurement-lab/ndt/pcap/2023/08/17/20230817T030429.477648Z-pcap-mlab2-dfw09-ndt.tgz,2023/08/17/ndt-virtual-fgbzx_1690935002_000000000009652C.pcap.gz,True
ndt-virtual-s8pjn_1690929058_00000000000EE085,2023-08-17,16591.0,ndt-virtual-s8pjn_1690929058_00000000000EE085,2023-08-17 21:49:38.749162 UTC,bbr,0.0603087155307035,748.684,0.0151013407833281,2605:a601:ac4b:a200:4469:ca9e:cfe:385,2023-08-17 21:49:38.749125 UTC,2023-08-17 21:49:53.749517 UTC,ndt-virtual-s8pjn_1690929058_00000000000EE085,0 days 00:00:15.000392,gs://archive-measurement-lab/ndt/pcap/2023/08/17/20230817T215119.154199Z-pcap-mlab1-oma01-ndt.tgz,2023/08/17/ndt-virtual-s8pjn_1690929058_00000000000EE085.pcap.gz,True
ndt-virtual-x6bws_1690999681_000000000011D9BB,2023-08-17,17451.0,ndt-virtual-x6bws_1690999681_000000000011D9BB,2023-08-17 09:33:00.865232 UTC,bbr,0.4560676680764182,193.027,0.0423466496742332,2404:8000:1011:a4:85ea:6e11:3eed:e809,2023-08-17 09:33:00.865186 UTC,2023-08-17 09:33:15.866188 UTC,ndt-virtual-x6bws_1690999681_000000000011D9BB,0 days 00:00:15.001002,gs://archive-measurement-lab/ndt/pcap/2023/08/17/20230817T093437.737920Z-pcap-mlab3-cgk01-ndt.tgz,2023/08/17/ndt-virtual-x6bws_1690999681_000000000011D9BB.pcap.gz,True
ndt-virtual-8fs8l_1690927094_0000000000119942,2023-08-17,20001.0,ndt-virtual-8fs8l_1690927094_0000000000119942,2023-08-17 15:36:09.972861 UTC,bbr,0.4643293598641931,33.616,0.1358780425242812,2603:8000:8101:1692:a4c0:553f:7c8d:fae6,2023-08-17 15:36:09.972823 UTC,2023-08-17 15:36:24.973105 UTC,ndt-virtual-8fs8l_1690927094_0000000000119942,0 days 00:00:15.000282,gs://archive-measurement-lab/ndt/pcap/2023/08/17/20230817T153934.185480Z-pcap-mlab1-lax07-ndt.tgz,2023/08/17/ndt-virtual-8fs8l_1690927094_0000000000119942.pcap.gz,True
ndt-virtual-f6d6n_1690998914_000000000009108D,2023-08-17,14868.0,ndt-virtual-f6d6n_1690998914_000000000009108D,2023-08-17 02:29:41.352313 UTC,bbr,158.378783838251,9.735,0.0341755774867496,2001:1284:f508:136c:c52d:1a59:5b7b:c8eb,2023-08-17 02:29:41.352275 UTC,2023-08-17 02:29:56.352581 UTC,ndt-virtual-f6d6n_1690998914_000000000009108D,0 days 00:00:15.000306,gs://archive-measurement-lab/ndt/pcap/2023/08/17/20230817T023300.426981Z-pcap-mlab3-gru05-ndt.tgz,2023/08/17/ndt-virtual-f6d6n_1690998914_000000000009108D.pcap.gz,True
ndt-virtual-8ml9x_1690930619_00000000001F85CB,2023-08-17,24203.0,ndt-virtual-8ml9x_1690930619_00000000001F85CB,2023-08-17 02:54:34.614799 UTC,bbr,8.956427871308719,42.164,0.096569981878659,2400:9800:190:4c48:4cf0:6f73:5d36:dc74,2023-08-17 02:54:34.614763 UTC,2023-08-17 02:54:49.614976 UTC,ndt-virtual-8ml9x_1690930619_00000000001F85CB,0 days 00:00:15.000213,gs://archive-measurement-lab/ndt/pcap/2023/08/17/20230817T025600.884028Z-pcap-mlab1-sin02-ndt.tgz,2023/08/17/ndt-virtual-8ml9x_1690930619_00000000001F85CB.pcap.gz,True
ndt-virtual-j5fwc_1690935743_00000000000A2515,2023-08-17,27699.0,ndt-virtual-j5fwc_1690935743_00000000000A2515,2023-08-17 17:15:21.135059 UTC,bbr,6.241418501119331,7.499,0.0008187282927351,2804:431:d708:60ce:15d2:6056:d50e:b073,2023-08-17 17:15:21.135015 UTC,2023-08-17 17:15:36.135436 UTC,ndt-virtual-j5fwc_1690935743_00000000000A2515,0 days 00:00:15.000421,gs://archive-measurement-lab/ndt/pcap/2023/08/17/20230817T171558.681304Z-pcap-mlab2-gru05-ndt.tgz,2023/08/17/ndt-virtual-j5fwc_1690935743_00000000000A2515.pcap.gz,True
ndt-virtual-fpb5d_1690933468_00000000000C7A6F,2023-08-17,577.0,ndt-virtual-fpb5d_1690933468_00000000000C7A6F,2023-08-17 11:11:57.149650 UTC,bbr,23.584522295630304,0.882,0.0,2605:b100:330:ddfa:a546:d5bd:41a4:fdc7,2023-08-17 11:11:57.149596 UTC,2023-08-17 11:12:12.150498 UTC,ndt-virtual-fpb5d_1690933468_00000000000C7A6F,0 days 00:00:15.000902,gs://archive-measurement-lab/ndt/pcap/2023/08/17/20230817T112133.410833Z-pcap-mlab1-yyz07-ndt.tgz,2023/08/17/ndt-virtual-fpb5d_1690933468_00000000000C7A6F.pcap.gz,True
ndt-virtual-9rwkf_1690999634_0000000000051E85,2023-08-17,2518.0,ndt-virtual-9rwkf_1690999634_0000000000051E85,2023-08-17 05:58:15.161032 UTC,bbr,6.70789524567402,37.46,0.0003869064233651,2404:7a87:a4a0:7300:c56d:858c:ab7:1de,2023-08-17 05:58:15.160973 UTC,2023-08-17 05:58:30.161140 UTC,ndt-virtual-9rwkf_1690999634_0000000000051E85,0 days 00:00:15.000167,gs://archive-measurement-lab/ndt/pcap/2023/08/17/20230817T061639.212077Z-pcap-mlab2-icn01-ndt.tgz,2023/08/17/ndt-virtual-9rwkf_1690999634_0000000000051E85.pcap.gz,True
ndt-virtual-tr99d_1690925477_0000000000081E40,2023-08-17,701.0,ndt-virtual-tr99d_1690925477_0000000000081E40,2023-08-17 04:08:16.847097 UTC,bbr,889.9371441907545,7.257,0.0296380021316078,2600:4040:1013:b500:294f:bc04:6165:b38f,2023-08-17 04:08:16.847036 UTC,2023-08-17 04:08:31.847397 UTC,ndt-virtual-tr99d_1690925477_0000000000081E40,0 days 00:00:15.000361,gs://archive-measurement-lab/ndt/pcap/2023/08/17/20230817T041719.469218Z-pcap-mlab1-iad07-ndt.tgz,2023/08/17/ndt-virtual-tr99d_1690925477_0000000000081E40.pcap.gz,True
ndt-virtual-tbrb5_1690931433_00000000000AC701,2023-08-17,137409.0,ndt-virtual-tbrb5_1690931433_00000000000AC701,2023-08-17 03:53:57.353021 UTC,bbr,380.73653914625936,14.801,0.000438715773821,103.137.12.189,2023-08-17 03:53:57.352977 UTC,2023-08-17 03:54:12.353307 UTC,ndt-virtual-tbrb5_1690931433_00000000000AC701,0 days 00:00:15.000330,gs://archive-measurement-lab/ndt/pcap/2023/08/17/20230817T035753.559104Z-pcap-mlab1-syd07-ndt.tgz,2023/08/17/ndt-virtual-tbrb5_1690931433_00000000000AC701.pcap.gz,True
ndt-virtual-s8pjn_1690929058_00000000000EC9C2,2023-08-17,147049.0,ndt-virtual-s8pjn_1690929058_00000000000EC9C2,2023-08-17 22:57:56.354754 UTC,bbr,279.2780487203739,22.519,0.0,194.156.136.60,2023-08-17 22:57:56.354712 UTC,2023-08-17 22:58:11.355587 UTC,ndt-virtual-s8pjn_1690929058_00000000000EC9C2,0 days 00:00:15.000875,gs://archive-measurement-lab/ndt/pcap/2023/08/17/20230817T230014.037916Z-pcap-mlab1-oma01-ndt.tgz,2023/08/17/ndt-virtual-s8pjn_1690929058_00000000000EC9C2.pcap.gz,True
ndt-virtual-hzrnx_1690928674_00000000000ADD75,2023-08-17,30722.0,ndt-virtual-hzrnx_1690928674_00000000000ADD75,2023-08-17 16:02:13.891686 UTC,bbr,376.2207885931725,11.251,0.0,91.80.0.7,2023-08-17 16:02:13.891642 UTC,2023-08-17 16:02:28.892520 UTC,ndt-virtual-hzrnx_1690928674_00000000000ADD75,0 days 00:00:15.000878,gs://archive-measurement-lab/ndt/pcap/2023/08/17/20230817T160944.177918Z-pcap-mlab1-mil08-ndt.tgz,2023/08/17/ndt-virtual-hzrnx_1690928674_00000000000ADD75.pcap.gz,True
ndt-virtual-zr6nh_1690921410_00000000000FDB0C,2023-08-17,149930.0,ndt-virtual-zr6nh_1690921410_00000000000FDB0C,2023-08-17 13:35:30.063679 UTC,bbr,1.461580782976036,13.412,0.154846277921697,103.191.218.147,2023-08-17 13:35:30.063650 UTC,2023-08-17 13:35:45.064498 UTC,ndt-virtual-zr6nh_1690921410_00000000000FDB0C,0 days 00:00:15.000848,gs://archive-measurement-lab/ndt/pcap/2023/08/17/20230817T133658.096685Z-pcap-mlab1-cgk01-ndt.tgz,2023/08/17/ndt-virtual-zr6nh_1690921410_00000000000FDB0C.pcap.gz,True
ndt-virtual-fsw4p_1690935372_00000000000876E4,2023-08-17,62044.0,ndt-virtual-fsw4p_1690935372_00000000000876E4,2023-08-17 09:03:58.322249 UTC,bbr,8.558487638106476,0.971,0.0,147.161.138.124,2023-08-17 09:03:58.322213 UTC,2023-08-17 09:04:13.322640 UTC,ndt-virtual-fsw4p_1690935372_00000000000876E4,0 days 00:00:15.000427,gs://archive-measurement-lab/ndt/pcap/2023/08/17/20230817T090829.181106Z-pcap-mlab2-fra07-ndt.tgz,2023/08/17/ndt-virtual-fsw4p_1690935372_00000000000876E4.pcap.gz,True
ndt-virtual-5fpcf_1690922577_000000000051F58E,2023-08-17,396982.0,ndt-virtual-5fpcf_1690922577_000000000051F58E,2023-08-17 11:05:39.434534 UTC,bbr,6.367019746553757,0.236,0.0110605304812666,168.149.184.14,2023-08-17 11:05:39.434484 UTC,2023-08-17 11:05:54.435768 UTC,ndt-virtual-5fpcf_1690922577_000000000051F58E,0 days 00:00:15.001284,gs://archive-measurement-lab/ndt/pcap/2023/08/17/20230817T110646.519638Z-pcap-mlab1-del03-ndt.tgz,2023/08/17/ndt-virtual-5fpcf_1690922577_000000000051F58E.pcap.gz,True
ndt-virtual-5fpcf_1690922577_000000000052EC02,2023-08-17,9498.0,ndt-virtual-5fpcf_1690922577_000000000052EC02,2023-08-17 14:15:44.603029 UTC,bbr,22.51006581809929,2.101,0.0015377557753719,125.21.240.2,2023-08-17 14:15:44.602975 UTC,2023-08-17 14:15:59.603138 UTC,ndt-virtual-5fpcf_1690922577_000000000052EC02,0 days 00:00:15.000163,gs://archive-measurement-lab/ndt/pcap/2023/08/17/20230817T141652.127099Z-pcap-mlab1-del03-ndt.tgz,2023/08/17/ndt-virtual-5fpcf_1690922577_000000000052EC02.pcap.gz,True
ndt-virtual-27bk5_1690937670_0000000000199A21,2023-08-17,17488.0,ndt-virtual-27bk5_1690937670_0000000000199A21,2023-08-17 11:47:03.855219 UTC,bbr,26.64495959191719,52.709,0.0,27.7.240.124,2023-08-17 11:47:03.855181 UTC,2023-08-17 11:47:18.855511 UTC,ndt-virtual-27bk5_1690937670_0000000000199A21,0 days 00:00:15.000330,gs://archive-measurement-lab/ndt/pcap/2023/08/17/20230817T114926.502425Z-pcap-mlab3-bom03-ndt.tgz,2023/08/17/ndt-virtual-27bk5_1690937670_0000000000199A21.pcap.gz,True
ndt-virtual-wgfxz_1690937305_0000000000080D4B,2023-08-17,852.0,ndt-virtual-wgfxz_1690937305_0000000000080D4B,2023-08-17 23:26:28.207834 UTC,bbr,12.304465389379557,1.0,0.1076644366014611,142.169.78.224,2023-08-17 23:26:28.207800 UTC,2023-08-17 23:26:43.208112 UTC,ndt-virtual-wgfxz_1690937305_0000000000080D4B,0 days 00:00:15.000312,gs://archive-measurement-lab/ndt/pcap/2023/08/17/20230817T235426.518315Z-pcap-mlab2-yul07-ndt.tgz,2023/08/17/ndt-virtual-wgfxz_1690937305_0000000000080D4B.pcap.gz,True
ndt-virtual-g8szt_1690999310_000000000008FC52,2023-08-17,17511.0,ndt-virtual-g8szt_1690999310_000000000008FC52,2023-08-17 12:44:09.750390 UTC,bbr,123.45768830267268,8.266,0.0,150.66.78.221,2023-08-17 12:44:09.750357 UTC,2023-08-17 12:44:24.751228 UTC,ndt-virtual-g8szt_1690999310_000000000008FC52,0 days 00:00:15.000871,gs://archive-measurement-lab/ndt/pcap/2023/08/17/20230817T125158.081446Z-pcap-mlab3-hnd06-ndt.tgz,2023/08/17/ndt-virtual-g8szt_1690999310_000000000008FC52.pcap.gz,True
ndt-virtual-hzrnx_1690928674_00000000000B2185,2023-08-17,30722.0,ndt-virtual-hzrnx_1690928674_00000000000B2185,2023-08-17 18:30:33.003979 UTC,bbr,22.62553727633988,8.39,0.0,5.90.186.238,2023-08-17 18:30:33.003950 UTC,2023-08-17 18:30:48.004457 UTC,ndt-virtual-hzrnx_1690928674_00000000000B2185,0 days 00:00:15.000507,gs://archive-measurement-lab/ndt/pcap/2023/08/17/20230817T183858.005580Z-pcap-mlab1-mil08-ndt.tgz,2023/08/17/ndt-virtual-hzrnx_1690928674_00000000000B2185.pcap.gz,True
ndt-virtual-hzrnx_1690928674_00000000000B2617,2023-08-17,16232.0,ndt-virtual-hzrnx_1690928674_00000000000B2617,2023-08-17 20:26:37.966987 UTC,bbr,7.290253142708835,7.472,0.0,109.54.80.179,2023-08-17 20:26:37.966958 UTC,2023-08-17 20:26:52.967652 UTC,ndt-virtual-hzrnx_1690928674_00000000000B2617,0 days 00:00:15.000694,gs://archive-measurement-lab/ndt/pcap/2023/08/17/20230817T202838.349800Z-pcap-mlab1-mil08-ndt.tgz,2023/08/17/ndt-virtual-hzrnx_1690928674_00000000000B2617.pcap.gz,True
ndt-virtual-f6d6n_1690998914_000000000009876F,2023-08-17,18881.0,ndt-virtual-f6d6n_1690998914_000000000009876F,2023-08-17 22:57:16.448625 UTC,bbr,0.1350675016332142,24.043,0.0987263287012921,177.157.9.118,2023-08-17 22:57:16.448585 UTC,2023-08-17 22:57:31.449107 UTC,ndt-virtual-f6d6n_1690998914_000000000009876F,0 days 00:00:15.000522,gs://archive-measurement-lab/ndt/pcap/2023/08/17/20230817T230227.475981Z-pcap-mlab3-gru05-ndt.tgz,2023/08/17/ndt-virtual-f6d6n_1690998914_000000000009876F.pcap.gz,True
ndt-virtual-27bk5_1690937670_000000000019596D,2023-08-17,17665.0,ndt-virtual-27bk5_1690937670_000000000019596D,2023-08-17 09:24:07.752051 UTC,bbr,0.0894019527470267,491.847,0.0325654547136645,45.118.106.142,2023-08-17 09:24:07.752013 UTC,2023-08-17 09:24:22.752316 UTC,ndt-virtual-27bk5_1690937670_000000000019596D,0 days 00:00:15.000303,gs://archive-measurement-lab/ndt/pcap/2023/08/17/20230817T092509.505644Z-pcap-mlab3-bom03-ndt.tgz,2023/08/17/ndt-virtual-27bk5_1690937670_000000000019596D.pcap.gz,True
ndt-virtual-h29nw_1690934229_00000000001850C3,2023-08-17,53813.0,ndt-virtual-h29nw_1690934229_00000000001850C3,2023-08-17 06:03:03.750716 UTC,bbr,1.3438949367388744,1.665,0.0,165.225.120.174,2023-08-17 06:03:03.750682 UTC,2023-08-17 06:03:18.750850 UTC,ndt-virtual-h29nw_1690934229_00000000001850C3,0 days 00:00:15.000168,gs://archive-measurement-lab/ndt/pcap/2023/08/17/20230817T060341.123926Z-pcap-mlab2-bom03-ndt.tgz,2023/08/17/ndt-virtual-h29nw_1690934229_00000000001850C3.pcap.gz,True
ndt-virtual-t9vnk_1690924636_0000000000093389,2023-08-17,4775.0,ndt-virtual-t9vnk_1690924636_0000000000093389,2023-08-17 08:40:36.806111 UTC,bbr,6.303908779648937,58.596,0.0,112.198.112.164,2023-08-17 08:40:36.806075 UTC,2023-08-17 08:40:51.808200 UTC,ndt-virtual-t9vnk_1690924636_0000000000093389,0 days 00:00:15.002125,gs://archive-measurement-lab/ndt/pcap/2023/08/17/20230817T084512.934295Z-pcap-mlab1-hkg04-ndt.tgz,2023/08/17/ndt-virtual-t9vnk_1690924636_0000000000093389.pcap.gz,True
ndt-virtual-8ml9x_1690930619_00000000002074FA,2023-08-17,24203.0,ndt-virtual-8ml9x_1690930619_00000000002074FA,2023-08-17 12:37:36.772238 UTC,bbr,0.3014842633394202,63.16,0.35303876824894,140.213.100.240,2023-08-17 12:37:36.772190 UTC,2023-08-17 12:37:51.772325 UTC,ndt-virtual-8ml9x_1690930619_00000000002074FA,0 days 00:00:15.000135,gs://archive-measurement-lab/ndt/pcap/2023/08/17/20230817T123830.112387Z-pcap-mlab1-sin02-ndt.tgz,2023/08/17/ndt-virtual-8ml9x_1690930619_00000000002074FA.pcap.gz,True
ndt-virtual-x6bws_1690999681_000000000011B881,2023-08-17,136052.0,ndt-virtual-x6bws_1690999681_000000000011B881,2023-08-17 05:31:41.064929 UTC,bbr,0.0985293259226657,297.323,0.0,103.146.203.35,2023-08-17 05:31:41.064885 UTC,2023-08-17 05:31:56.065209 UTC,ndt-virtual-x6bws_1690999681_000000000011B881,0 days 00:00:15.000324,gs://archive-measurement-lab/ndt/pcap/2023/08/17/20230817T053704.701198Z-pcap-mlab3-cgk01-ndt.tgz,2023/08/17/ndt-virtual-x6bws_1690999681_000000000011B881.pcap.gz,True
ndt-virtual-w6pmr_1690920577_00000000001743B7,2023-08-17,133260.0,ndt-virtual-w6pmr_1690920577_00000000001743B7,2023-08-17 05:33:59.322837 UTC,bbr,8.133066453972585,44.0,0.1821469055197232,103.234.162.226,2023-08-17 05:33:59.322798 UTC,2023-08-17 05:34:14.323391 UTC,ndt-virtual-w6pmr_1690920577_00000000001743B7,0 days 00:00:15.000593,gs://archive-measurement-lab/ndt/pcap/2023/08/17/20230817T053607.569845Z-pcap-mlab1-bom03-ndt.tgz,2023/08/17/ndt-virtual-w6pmr_1690920577_00000000001743B7.pcap.gz,True
ndt-virtual-f6d6n_1690998914_000000000009A66E,2023-08-17,268060.0,ndt-virtual-f6d6n_1690998914_000000000009A66E,2023-08-17 23:58:31.841808 UTC,bbr,0.3150703093262202,76.72,0.427171737145922,45.168.120.75,2023-08-17 23:58:31.841764 UTC,2023-08-17 23:58:46.842675 UTC,ndt-virtual-f6d6n_1690998914_000000000009A66E,0 days 00:00:15.000911,gs://archive-measurement-lab/ndt/pcap/2023/08/17/20230817T235915.932039Z-pcap-mlab3-gru05-ndt.tgz,2023/08/17/ndt-virtual-f6d6n_1690998914_000000000009A66E.pcap.gz,True
ndt-virtual-hzrnx_1690928674_00000000000A9E27,2023-08-17,30722.0,ndt-virtual-hzrnx_1690928674_00000000000A9E27,2023-08-17 10:15:04.794146 UTC,bbr,456.3149007731694,11.001,0.0,5.91.139.69,2023-08-17 10:15:04.794109 UTC,2023-08-17 10:15:19.794697 UTC,ndt-virtual-hzrnx_1690928674_00000000000A9E27,0 days 00:00:15.000588,gs://archive-measurement-lab/ndt/pcap/2023/08/17/20230817T102543.009648Z-pcap-mlab1-mil08-ndt.tgz,2023/08/17/ndt-virtual-hzrnx_1690928674_00000000000A9E27.pcap.gz,True
ndt-virtual-s8pjn_1690929058_00000000000ED273,2023-08-17,16276.0,ndt-virtual-s8pjn_1690929058_00000000000ED273,2023-08-17 22:25:49.266658 UTC,bbr,7.062867510618119,52.95,0.0,135.148.232.144,2023-08-17 22:25:49.266603 UTC,2023-08-17 22:26:04.267380 UTC,ndt-virtual-s8pjn_1690929058_00000000000ED273,0 days 00:00:15.000777,gs://archive-measurement-lab/ndt/pcap/2023/08/17/20230817T222753.202068Z-pcap-mlab1-oma01-ndt.tgz,2023/08/17/ndt-virtual-s8pjn_1690929058_00000000000ED273.pcap.gz,True
ndt-virtual-5gldb_1690936916_000000000005A9FF,2023-08-17,202302.0,ndt-virtual-5gldb_1690936916_000000000005A9FF,2023-08-17 20:13:40.630937 UTC,bbr,0.2506230489782461,246.516,0.0711859515808078,91.219.61.11,2023-08-17 20:13:40.630891 UTC,2023-08-17 20:13:55.631173 UTC,ndt-virtual-5gldb_1690936916_000000000005A9FF,0 days 00:00:15.000282,gs://archive-measurement-lab/ndt/pcap/2023/08/17/20230817T202751.554123Z-pcap-mlab2-waw01-ndt.tgz,2023/08/17/ndt-virtual-5gldb_1690936916_000000000005A9FF.pcap.gz,True
ndt-virtual-5fpcf_1690922577_00000000004FE00E,2023-08-17,18209.0,ndt-virtual-5fpcf_1690922577_00000000004FE00E,2023-08-17 05:11:24.792336 UTC,bbr,0.5011373319276151,2.579,0.1556584652802515,183.82.154.87,2023-08-17 05:11:24.792292 UTC,2023-08-17 05:11:39.793023 UTC,ndt-virtual-5fpcf_1690922577_00000000004FE00E,0 days 00:00:15.000731,gs://archive-measurement-lab/ndt/pcap/2023/08/17/20230817T051242.203254Z-pcap-mlab1-del03-ndt.tgz,2023/08/17/ndt-virtual-5fpcf_1690922577_00000000004FE00E.pcap.gz,True
ndt-virtual-5fpcf_1690922577_000000000053382D,2023-08-17,132323.0,ndt-virtual-5fpcf_1690922577_000000000053382D,2023-08-17 14:53:19.258537 UTC,bbr,12.333425216853374,3.381,0.0236623257870313,45.115.190.121,2023-08-17 14:53:19.251350 UTC,2023-08-17 14:53:34.251678 UTC,ndt-virtual-5fpcf_1690922577_000000000053382D,0 days 00:00:15.000328,gs://archive-measurement-lab/ndt/pcap/2023/08/17/20230817T145349.952854Z-pcap-mlab1-del03-ndt.tgz,2023/08/17/ndt-virtual-5fpcf_1690922577_000000000053382D.pcap.gz,True
ndt-virtual-8ml9x_1690930619_000000000020CA01,2023-08-17,45317.0,ndt-virtual-8ml9x_1690930619_000000000020CA01,2023-08-17 15:09:58.384203 UTC,bbr,0.1905849516077621,32.0,0.1309855912728294,203.190.42.66,2023-08-17 15:09:58.384166 UTC,2023-08-17 15:10:13.384261 UTC,ndt-virtual-8ml9x_1690930619_000000000020CA01,0 days 00:00:15.000095,gs://archive-measurement-lab/ndt/pcap/2023/08/17/20230817T151036.977841Z-pcap-mlab1-sin02-ndt.tgz,2023/08/17/ndt-virtual-8ml9x_1690930619_000000000020CA01.pcap.gz,True
ndt-virtual-48t64_1690999599_0000000000055721,2023-08-17,202302.0,ndt-virtual-48t64_1690999599_0000000000055721,2023-08-17 22:01:00.262618 UTC,bbr,0.5352638018414057,201.761,0.1625131769290796,91.219.61.11,2023-08-17 22:01:00.262575 UTC,2023-08-17 22:01:15.262997 UTC,ndt-virtual-48t64_1690999599_0000000000055721,0 days 00:00:15.000422,gs://archive-measurement-lab/ndt/pcap/2023/08/17/20230817T224811.691422Z-pcap-mlab3-waw01-ndt.tgz,2023/08/17/ndt-virtual-48t64_1690999599_0000000000055721.pcap.gz,True
ndt-virtual-8ml9x_1690930619_0000000000211D80,2023-08-17,141081.0,ndt-virtual-8ml9x_1690930619_0000000000211D80,2023-08-17 22:04:27.502391 UTC,bbr,0.2754387763099982,35.158,0.0398212568584195,103.156.70.3,2023-08-17 22:04:27.502363 UTC,2023-08-17 22:04:42.503082 UTC,ndt-virtual-8ml9x_1690930619_0000000000211D80,0 days 00:00:15.000719,gs://archive-measurement-lab/ndt/pcap/2023/08/17/20230817T220744.099861Z-pcap-mlab1-sin02-ndt.tgz,2023/08/17/ndt-virtual-8ml9x_1690930619_0000000000211D80.pcap.gz,True
